A,B,C,D
288.5780314779106,411.5312799272168,365.17529883617425,419.5123709229275
295.22419056872087,354.790131849354,423.97026569120703,349.5080274144873
341.58107919830354,341.0578492804919,508.8308815176625,333.3329847310189
365.0959598596405,283.5660308477398,563.6455158684138,424.9763574917039
298.62152643185414,299.9473434472047,480.100346907769,555.4754485577423
293.9658922602603,395.26753206038234,354.9388070419277,388.0655378206785
410.585841969327,393.56367540439584,479.80349108328085,372.39471502014385
277.5611688345796,336.92790084345296,488.94436980143763,378.97198659705185
262.2020159478298,313.5448326396366,454.33764581574496,234.57796865940713
220.41376795845372,384.25476861040823,573.1359588316686,420.23182533122724
351.23750732771043,414.88739105583846,513.4697136567953,500.30372278206823
233.92767459746617,414.398088595155,502.22106701147254,408.16157025669906
279.03431969512013,377.73350811162084,446.7453821318751,498.73298060374344
200.77905000217208,315.409153032207,516.8981725480794,312.35259384798246
194.2397085400485,329.3374345797581,529.4783682024402,449.80376293037807
321.7868486016007,279.46991116734023,531.1887304693266,621.4973561431057
377.9579731738324,367.07939025591816,455.48237522608963,432.7763046380397
360.8306127501585,365.3161137685314,430.5742165325739,503.4125494560883
357.25449083918915,322.19408209008583,479.5112555486498,533.2815958786277
420.40192269441235,330.4878246538631,507.902330873999,280.9586925296693
398.1058838905964,395.61088093910627,509.5437101979596,608.0069871267403
376.75048196793136,385.0267688534138,484.707149234952,235.7684280365805
342.9075705944471,390.51074951693124,429.038666734748,364.0360987669141
220.96738473858466,379.29215645126305,316.41025897793475,258.3514156461865
287.5116715693846,428.01918218145823,401.2683545258306,247.01148197055196
349.89788315102777,339.20720746997284,412.8510306446041,372.3607689082039
298.1383852415213,334.97730134493565,313.3128078640749,204.54457036644348
327.4826711236537,325.19294393995006,313.84928419922005,125.20011361616406
414.1411900989889,363.8967454299743,322.4378910119914,267.25747991364835
313.68878475681805,387.67523879961783,413.07127403371237,377.4405369257705
245.37645279524665,354.12412676304587,489.3861761156372,235.44349715619384
275.12190218682906,332.4347676148667,322.07004137416556,267.06037780232907
260.6079751892384,383.0085006346485,440.1234298696061,126.81899600318525
201.61260205062126,355.6116585603198,414.76600665937957,293.1742523463986
227.08201118879788,334.20089331823243,398.59447342288223,170.7598907572484
213.60492150903386,321.33651398193206,391.8361466391982,212.21040254696373
285.8342404321373,313.9043993411583,417.972502140793,170.79276036784617
232.0767564853938,382.9799606898392,531.7062264779125,214.23989851115346
79.11669553693105,345.3653661465852,315.839087192154,194.54117380877247
192.0981102390417,348.52517133440557,459.7676579775523,258.6789621551551
289.9221141207749,343.55810355755114,438.4418699781197,183.7952372735092
302.45119428261563,348.1334349709466,341.50498396849633,297.3632347135827
237.98520473279854,371.6465065674994,321.4633863019992,209.0041892099894
270.31988233825064,374.41079565129405,350.34966344882446,287.566867587574
198.46792956586933,331.24844245532876,311.93680528459095,332.40997081796456
333.9656679572481,383.80125781757226,329.2452098600808,199.0391376783194
374.4363153236183,328.7909927653408,353.9719422469474,169.282375844639
308.2929936449694,436.36207003953206,374.6825120085937,99.5942908972101
354.75628854258076,329.72720684331694,355.6165746563919,222.2188686006021
327.45731800961846,289.6044323007227,466.0373865549822,100.430235803758
255.08924624803686,338.2129788005888,409.3477241035192,220.10830787607213
160.42051566345083,433.7450199754309,382.69833517409864,437.2140959556563
313.22345853085545,223.0799129068905,429.77598771847136,237.96139627513716
284.8993451979071,411.8054635317348,288.5639759730131,201.59999819338273
231.64947802819353,318.08784674238734,411.47027011977747,176.66213112534294
311.8145962567605,314.3578938865226,417.2605248183276,169.02668414701037
239.50793053165546,345.8561752155122,440.52466464227433,273.5925571949702
141.87287420562524,343.7668413209375,318.0596270720283,-17.152723436845918
199.618132985309,305.6407439279631,429.58083098945286,211.19835406102237
129.01325572392793,278.43695431839865,363.3843998519014,165.5085106058816
143.99730477855204,383.08297945791,381.9505028940268,323.9932918019253
175.0514858402804,339.27558983587164,403.4796760041081,285.14577935702425
29.19624393084979,328.1240549019295,322.6466681481653,407.2076995471952
162.44294187936543,387.8998389981806,405.2012168725783,309.5509493438573
229.8131542962994,299.5872481478256,370.90755277641966,325.43793693824887
213.90795217707608,336.61846922751647,435.73739114340947,410.8544912347191
397.198357455628,318.88595576404174,430.94879271292183,372.204144853636
348.73091162422674,352.0199885959844,324.9591828278161,264.1196122796812
314.77756767455173,294.3846054508474,347.75740036707936,436.1402157700252
220.56851964701735,395.4026877073602,251.6625595670268,347.57597883273115
226.22609633431236,294.2909286192879,356.57932759281334,115.29176698921411
250.50858585799187,305.93983107317337,356.754620630405,264.3818637143928
328.00782706121595,287.28463187060345,289.2479219842641,307.3443158358905
364.8876716568066,302.8071582333085,374.55529550172605,176.23175843861068
427.737844999372,256.12487917751235,332.1276571252392,140.36655104165047
312.9684786573366,332.94397243350994,345.5438374736468,129.95930053215173
199.35424599939415,340.6774855735128,336.6018813988583,125.97961464357589
216.20250723829602,333.49785734470714,329.23887766646135,241.37456266642516
328.5745320590435,308.9583946214016,319.85323464308976,37.9493696230781
149.7572850367681,323.1385804726872,455.29360451981927,228.29353232254027
211.30806612017574,339.1004456466886,368.87724380998293,259.13647583642023
148.10863109759265,240.47758938295206,480.0697268349997,281.0860541656023
327.65312929897453,300.1982484816382,392.2651062281666,282.59239869849085
137.5443932119961,335.1839707210277,353.2506087953514,208.69841011762097
240.5600639475508,316.6951511763407,357.90472060562786,287.78710950129613
238.07786678944245,312.10228365878646,390.0407682020934,118.57524375050286
280.7869188412095,403.10019967155483,469.661934400976,173.3651115461199
262.5488935794492,255.02713191543393,437.7608071290461,265.180279061139
238.43124584198705,337.6649075465336,407.1226244818255,226.40901517553056
204.54052850199525,321.1011438627452,432.78757337178934,341.8915001144612
337.5196925718664,404.19472585143933,383.6899929937115,265.0391678731046
174.77533602937268,287.8792873297503,406.45982926824456,307.09093328952196
238.59468366484896,337.51118614612574,310.2316564161263,373.1504831307232
293.4411582070695,260.7807904338347,384.7993173728366,374.13620606280216
313.2724764925899,285.2489094930866,426.19060592262906,333.1220240347624
266.7587400339525,304.6092055583016,347.1744647084417,267.0270628278368
397.50626606052754,298.25934084511493,353.71538458782,464.1781249740525
221.0948726508131,261.10953075573735,411.80975524948553,451.729959562589
272.7844460463018,297.9574911825823,368.2713435918764,384.0217538108015
252.16591351555695,335.0783140473937,327.51568523563003,368.6130622346688
270.8681321265673,333.0806517368336,484.83228490128005,517.3233687926939
278.40486230123184,301.41954869365213,347.72933036877606,389.7060378572464
266.9373013536726,373.9030574983385,425.2941947837396,320.16518711653873
297.2805603070333,352.32605700215436,347.6716932247685,409.453859175647
241.7908482224393,285.80340476108495,377.26674569504604,269.9080815344026
262.9114058078746,325.2292395387617,451.98246932909586,387.84913038937555
121.16632664999037,360.00204754562884,355.916626299509,377.72847153806646
223.98481634875722,322.0739107734421,425.74310176894033,381.0000024738849
176.18127448177785,318.87348120162915,470.0520518074354,382.4701197576035
89.0835958964872,363.46023311012436,388.9794185518173,207.08737640588907
138.37525962120682,271.87926713099716,467.8076177529602,366.06207782594004
327.3506784545879,358.31310191098993,495.7995385648593,340.2152707045837
321.35206689925354,359.51243532375645,391.75602664594555,385.7156093656797
323.7694329717709,353.60007241747866,376.8263794518618,323.2038691577669
278.78297408024554,331.10563675931115,484.0659138126361,446.63371352337833
322.69085111129317,344.9093402808105,388.06762696581796,169.55910399409444
283.91593196365636,285.5254168452118,395.74963965290164,95.60648155552028
230.78434919965304,309.35044309375235,343.9178641362078,242.3838598857345
310.0010024784754,339.5680691218169,422.86440922511014,266.79356888866624
348.75767398268545,395.3810141638396,359.9349248851673,242.02441267144832
316.0944459963585,321.45863805369544,320.95781467453025,248.17414376120925
279.4823744344058,299.05628915825383,287.8482542753863,219.75651760559825
334.6449586979631,326.6268870864086,427.0856946318546,183.33576374461452
303.26904285783905,346.6229237092584,365.8759200686694,415.330132749954
180.66649091924722,329.7550856748172,420.4536388132331,483.16057775376373
325.8729816474586,353.38537637613763,373.3093014585657,441.84898778971865
296.9055028930907,314.9297226126477,336.9923472929947,386.8788352042317
343.8269664678676,305.8371966529374,334.8772690937263,314.1145413309915
239.61120518533903,325.87375869947255,299.28793137396093,295.63718052681435
155.92759806265482,335.54778099072905,398.57477029125715,289.8224800021799
256.87013964536493,307.5782103684659,375.0220389704057,449.42095043958545
152.9045990510318,344.7071332549182,318.1077822468181,418.93030058630876
205.00236927924075,340.4796638970536,382.1606456953826,297.4984357648517
67.13183315482843,355.56108654503186,392.5015674559834,343.38777638584963
146.56553254388555,371.1134127391113,287.65179414042166,502.62668242122356
210.44813750544193,421.0031485848216,369.9587074470629,349.3222007159144
408.2466859016607,382.22477551984224,454.598002515223,504.77569890993226
304.70020858510884,296.0718315798916,487.69135841585387,397.3918051486236
327.38535360454864,326.0241437024617,379.8351503774913,313.642949696222
236.0311356789294,382.9264602032604,441.343572435686,559.5751397604297
189.06145322699876,243.6351191773436,387.68097545492674,447.69723084560945
289.9448442586744,394.52928463021027,400.85006512590616,455.4652512858398
314.57237212647703,316.470766181478,358.33427414514654,407.08186356283346
242.5187477784877,274.9351546476682,405.4290870256879,384.17268792945856
268.8697459500661,337.3440204134005,453.42591927597573,397.16951512817155
144.9597019969504,349.54221551213277,410.2587809623165,382.5368855603219
378.84993588292787,274.3005005548516,396.42546540975053,262.6615878420442
144.97420228988105,374.7760596995953,390.229688049917,271.9752592448383
253.19022391326925,354.83638075117165,320.24530333058743,285.2826778668683
232.01871036957917,362.7841015235839,429.2834349948004,324.16792536160887
198.44694742586336,426.2315143447852,501.20868237204616,441.9979266613245
266.5655399362959,339.46360291838266,441.56436081375824,306.37048004142804
243.09286131333164,384.3896410023119,515.2189233271868,402.9182077815863
58.001627162599235,257.3174224841366,371.02965196067066,387.5274507174675
211.0909277970345,247.0451109240661,480.1053304007944,521.3317237390463
159.22639810128632,313.96142082702903,404.39323642035197,327.2091311577365
99.37910306303951,270.0619303518543,435.014084663722,375.596786362791
134.9027834226709,270.5940788039933,439.78932758869985,346.8626569566166
157.59086078595396,332.00181058027545,471.2168029945801,341.00055436705736
283.1698271152019,295.18816667945305,416.2898824941429,346.5086871749462
276.351404874542,349.5635159191083,342.27902386187884,615.7432343815275
271.40846449676565,325.5690022869177,365.6404577907063,427.70873737062743
275.3261357509594,369.9087013163257,443.685368621089,517.1503024478922
349.72308967635615,332.7118411611489,386.65541603649,405.38487008026385
355.26670281651855,234.67940580627993,499.49666538877887,304.9372910910622
368.9170985780754,335.89887686435014,422.3711105875404,275.47057395371917
313.308116002122,325.5994354007504,428.5906585638439,271.59751606178645
215.79973159367916,354.5890051983274,423.4490066443074,489.7298102117523
308.83239364107567,370.68889342247434,405.2721587385591,388.03418098639213
361.18178187611585,318.692738791953,346.94129503638493,337.803399917922
332.26886012335297,329.4093211030546,489.0232607792279,426.33257977895084
358.7130078368832,342.04680830512456,385.2566787642884,397.3001981943051
244.12513839399776,345.27478142302755,359.0850743758157,383.2141665556976
362.54921194629526,433.8253623910173,426.0089023396355,374.85872765771836
245.9941858020105,349.61758555924223,410.95472316414015,426.72377216414384
268.0368384930966,375.2993848098667,411.44353245018686,362.6886397928427
256.2530720796886,451.57690011387257,426.56783270613454,203.43028708103964
144.53580954162234,333.8179264033604,353.9955032052959,373.0192134891646
254.51268547697103,324.2960458833347,378.2024720351114,390.12024069620287
164.64752656190112,265.4301282207041,325.28665820614367,377.08737687482966
205.12994388417772,356.74256346034855,383.4773018729822,422.1361346317061
170.90368144154297,298.4437024883877,336.32106153763414,385.58525926260944
175.83685547157256,358.04805595441354,332.7273739678536,366.0382747954276
295.57810665699486,348.31159439167055,425.57284422278127,412.643885713865
360.51971584610476,332.2653132124067,490.1532899149086,487.8217794019651
337.17041830017445,345.0647452438186,435.8695347625704,373.698999110539
363.2293277975337,378.23717792116184,404.4239143566813,266.47049749272344
218.58503674623043,294.4560326000235,348.50121388574496,283.41778316204704
152.267527643614,335.00752775503554,350.2983408420921,177.04529362792417
231.41107883387667,306.5357963683743,307.7021885792394,175.58147289892594
357.0944551620698,289.69435461214186,385.21734282180097,186.98441567932306
308.06545264069933,317.3716793046926,489.63248585463646,236.13732869307836
214.63415082616956,286.82767107677796,364.8261225883391,150.44261875161862
288.71927923321994,268.20624491383364,480.19194159102483,133.93465219495783
441.6026035294781,266.6019474334953,414.45998970552324,254.9132555878741
411.22279683540893,422.2366956694998,464.9023273917431,193.89495059304127
330.50261777049553,398.61315039229873,393.9873581444195,203.278674308802
279.1493545957722,362.94144150983743,465.9369143686668,302.1402987375507
353.6323493124263,363.7008612639929,425.9527890062796,383.28619359101623
296.4622002007455,306.48480834532813,387.5904008392566,384.0770064395762
307.81080302209847,402.81912071368095,416.96693539737424,330.95790098733454
224.46881571286912,377.15466766670477,441.26073615101524,375.30688066258244
197.6102309330675,341.12797902692137,473.4889218952094,357.69316395619666
169.41534987045497,352.7413207400396,510.9111707656348,367.6144411635571
289.83595333183354,379.2907907116795,497.45837864268043,358.93180118521553
200.33975825936474,323.8350317140327,409.0961385029615,346.601051013836
283.5879326958743,391.2309457547421,351.9083438032619,310.8690863474794
287.21589482117315,378.9715829628207,458.97846775099407,312.89964574389705
297.1808505154135,376.6308938661077,528.4620604245505,389.17439526080807
255.95748498565797,388.70849266450864,424.6688167627293,410.86036068785734
243.94089645387584,396.0884397265779,321.0764011089225,512.1499034772532
199.34617490378787,438.1316188420631,454.8250491537136,435.9405778816247
204.46541036141514,354.02505383027767,363.68868517371885,210.99480795427795
353.3826154451608,349.1904819134465,459.7426351223494,255.14552929770292
188.9534260152468,321.5317787559858,396.9811130508502,212.26038448018133
240.22190813627114,357.6279705051379,406.42649933624574,256.0515656492658
269.3002563889452,369.2503660179352,299.2231880083961,242.295990415536
297.92559363276166,304.5059942674538,402.75255912887894,256.9599895251298
251.64336434522937,340.8276649305813,392.67224736729855,51.35115301201779
275.33635464918314,389.5808211950356,419.5909603596843,221.7604409201581
232.85262711929465,370.53195079000284,441.3705791903039,176.34246340437446
216.07883404308447,400.45926659610086,400.9983023686813,388.8999361422922
355.0956564930533,366.71197484227565,315.64607793561754,471.88750077657556
313.9300493929301,311.3018632277011,469.383525166742,270.0150893886461
253.3217513000604,407.81883138884825,490.1188319695549,380.7162859756484
255.01594334030506,333.61975617465635,489.9097887402413,389.7565515585089
289.0339074057823,338.8712916559971,367.65042254582767,459.46272574663294
218.46678952267933,400.2791686073599,416.847820702703,361.24931025645344
281.63618234170656,347.76616956329565,387.1844182852428,465.89368503820623
175.35522367669887,335.59514472332717,497.11374563464153,499.6517360718724
250.6441901399093,353.531361339352,402.8666189899512,464.0551301295062
161.88421412702584,348.5887267849095,476.66314363737655,546.6865898330219
299.3711892445984,353.09497125780814,312.322803621026,620.5944072289559
348.59154174357667,351.91588507568343,363.63352503049265,421.05632444916176
435.30027488059665,400.2907362819205,430.60254508809044,558.2177861292337
316.31620882780334,362.4634687150473,380.80949394664646,395.66174195957103
217.19618423835672,283.6840088207067,428.97440346762124,244.74002152664013
282.9499297914448,306.2734273421113,403.28108017298905,303.5425575122208
281.87045606052163,368.9227955924838,409.5573642051339,296.3700071357589
352.32859121267256,316.7184388995919,418.05082142626213,404.46165838370973
230.16258153059357,325.84711601445906,408.18499204139977,367.46459732795046
247.41238576742612,289.4532760401575,319.66070982582056,296.953705151909
400.3667300737293,342.51540920726876,385.1838021179143,319.3694894748712
192.3387932247477,327.0845583651868,286.83677936799967,420.8027158615447
268.2064939258201,369.65025187372015,292.27316473414,413.3928053270637
226.01156976910926,342.7067565348197,367.2232155639259,411.16435014610323
272.67104318517835,330.2158144266821,302.94671136068894,612.6259762428917
229.60327238785615,398.3032545472024,395.39446527505646,376.0787535265797
204.52189752099818,379.606301947381,428.8715935058739,312.4419776460437
184.45222895722475,353.28997561661976,465.2530950598474,451.9790190904354
214.78205325819707,286.58000408697086,531.6589582956635,435.6263568076769
124.84246558844315,274.1661480466205,468.7107411345663,325.24346647765293
329.9347827452848,380.6301884861478,525.2709278762369,373.82116442168257
56.942703854616894,402.76782208951704,393.5436098885296,438.0416781166993
218.3282915344875,403.8149228415449,509.57028268667574,280.8621409532984
305.24422853729277,356.800785728157,502.12217014574014,435.7510613468292
397.5839280706754,343.88234586789207,393.06376766690005,441.9639602944959
278.0893628457465,364.4840216193303,375.5166136849878,413.4448878459311
359.3728724629314,322.7290304236308,495.31865024715484,298.55556659622744
246.15938230662593,382.204724173756,338.59034245170756,320.78458574159714
362.9040711841633,445.1421215139668,510.522028752462,243.53239854388977
327.528686548007,350.12186889771493,394.2341283895755,117.7879556386731
288.36731373842764,337.36940891587,350.7029875103953,83.43239254290492
322.0049915768334,308.608132602379,430.9149740923356,372.96877850009577
326.32300411907926,359.4744078821448,352.4498590948981,183.18753531537152
406.9778885521008,330.50186248688533,441.1031224260725,216.3762979211525
180.13985861409662,354.7991361018429,463.3915417074901,331.0573725104854
310.9392978297576,410.01089306935796,487.6511233558296,234.72190726539887
379.26217672462735,278.16844119291693,334.07924425211195,352.92513880910826
393.34773261476573,349.18127943388197,307.13666774620896,282.6760109628899
288.5515496305964,397.9473947826885,483.5964737516464,243.26507501690992
224.5461912467554,281.81836474442343,508.9411797101726,182.3399292677815
216.2854777487513,352.0362177617668,556.8778413205538,301.46183595892865
232.00375350346158,367.0831772415563,396.46185622617014,398.1983259837275
130.8754175176255,360.4469078732033,534.8587189812004,337.3960798317319
287.82990873854175,296.1787724263467,436.0940266662717,408.8003898714633
282.5022391548423,418.3580162422548,446.4434178610246,534.9810527995658
192.17121884763296,397.9204397852042,484.13268159692757,316.48234438575093
358.04533061858996,453.5504532963195,362.06451028598195,406.8507376644712
248.19630572521666,408.96915265902027,444.3359224367356,378.050242722345
356.72421856021475,334.29274547384335,471.4013721734111,420.03744225469427
344.12935261677404,330.0179339157378,473.4545936641979,375.66771398872635
288.2590155683233,375.26445975989265,521.3068389571035,378.75951115730146
283.5287235894197,350.07001459206293,412.12962402107667,378.4509943544143
337.7550747053539,390.27659935882906,399.21585889474983,270.7268731901429
324.65795528675255,297.1242030587523,453.66273972084196,409.4131512346444
229.10043370758075,362.52628794122074,381.7433212470398,221.5279915060217
307.0664652260768,364.1852478083737,338.22896155039155,293.07268117101853
346.14997960280493,319.76718079110174,463.2014399767801,433.54357997993236
387.73915681808427,354.0707674588781,516.4431793367052,369.8777815618356
264.818925964786,362.07478694008495,361.3767898244618,252.45645624728166
318.1578570135926,373.07719457917267,284.23621710425977,228.0530957597806
358.3444978704096,372.01417287705334,459.9762869712845,259.51439738339747
333.3419683734569,320.5438737740275,359.2343880578739,356.44173227554535
231.81666157914333,335.0333429453946,356.0178142655742,264.6297560970587
291.826300664447,328.5751100119295,428.23625924889666,392.0795353849523
269.14165533542104,388.69678583739847,443.64196217526705,431.9659321132838
247.26267099082742,364.7603145861526,392.582232855221,472.4308507532163
102.45296360955938,405.18570929716896,441.62466111175826,371.35488101652425
241.60609136449548,397.34561116461424,474.08812828256504,398.23298832927827
212.25981695843385,350.04547333724275,408.27316837572647,414.5099873491937
115.13172351035614,398.666149944611,533.082985494921,435.7266732218823
193.07677629172179,365.8861244633405,395.48928028364804,599.9097953031682
256.44960815394876,383.60759883309174,507.29282757759296,595.815998838268
247.4656945380861,342.07296941926484,450.0122647623936,448.5809633529477
434.37209849899887,362.9059579893454,402.336656144382,453.05888920232627
308.621116062133,425.397943940186,421.17620227464977,376.7769927066836
262.4531702261315,343.71106614174204,398.03991268423096,417.2610933126193
251.38718445820186,362.39697991924857,344.39993251562566,549.1865791395521
261.7358430815781,286.87340746087375,391.9004204055302,270.4991042235249
280.84541629776703,353.6174233742496,394.7138962940448,411.29325412732254
313.8110167682626,374.6507681971379,274.6492971775533,186.09438835855153
270.0405567826673,276.5196130318906,361.86942051822933,248.70146085725798
239.92734151720572,290.05836736471497,406.6186472113876,401.57871378761536
249.5830509771861,332.3786473140135,385.7746819815146,114.93348820147835
310.03300490322044,332.95648252878766,370.752270946749,157.34108626139823
289.8244438766809,335.887542741503,264.8368451252158,57.47206004628629
335.1954002464607,325.9466081809673,348.8602870721156,278.7859406107972
219.0267787178992,303.575455219993,340.90097674529295,142.70004601522334
364.03833772060784,276.7898328544184,271.16601953401494,164.77587342383583
280.67818496721867,278.0924614835347,454.91301455193695,455.90013996271466
242.5771572348156,289.66910675142606,325.880092702142,233.20601271061562
251.1001905962135,255.86755415238937,397.497714806425,213.7884110377338
115.00261370883497,318.9116190677602,398.0211267867089,272.6128030653534
203.07651225554673,378.1329931035025,444.8838708059432,252.30379632161515
224.07375079837203,275.5355077160538,312.85829855583444,268.28510145667974
142.34880715764788,336.26227366435603,409.18992062989764,272.3883154658077
255.57236556623846,350.20383904863166,481.79785148645004,394.48777450578143
285.4553098482492,309.6767722316067,462.58900988526204,152.13523379993407
270.18013034717336,333.67471744468986,358.9826494504195,316.40763200362954
216.76041535742928,359.36692733357705,428.65225669316567,374.6390984003831
208.134125707939,310.8325076712479,343.52039842293294,508.1514634417746
200.9634471045055,334.86813789837026,381.6070621020057,215.05971673033002
351.90488828838033,316.1049639955164,370.2553137988835,281.58025227918904
375.1034631246184,263.2646691566027,419.1693288537055,313.6297066088647
444.3371428543697,348.87596592620713,351.98332550266196,387.11896584910573
328.28311869512385,336.16529783231294,244.390193383471,64.38944443845239
360.10624517639906,302.303752236242,344.2631818186128,226.67615627525802
251.6435050863778,293.60908512825154,334.4809884716507,202.6488467530943
256.95941453276305,346.8395778837475,323.34538148143804,199.43908457518796
276.14935723878466,307.8340880096567,334.73981538127794,212.68068171747404
228.46496604034982,403.94284161263187,317.0780485882679,250.09512165992132
360.18101268407736,314.8967489096623,350.3323426669206,267.9977647239167
297.0858651567616,394.01410853021207,390.00864318053686,400.21425245621646
272.7039706676696,269.4159442210041,412.74354777442426,278.5719852009503
242.43324392834307,379.4280156346913,397.70597954611435,189.46090981818494
398.00040641641795,428.6023603447756,432.9220427401776,336.4198871812774
370.1294590562316,355.02905456732964,296.95123979832226,325.39813731329673
377.96829845660517,290.86964038697045,307.83188279350213,233.14914287364417
206.57895682613633,287.2370296071957,354.74267975189616,193.59739993233546
275.69560568977045,322.38594849058035,336.67937484682784,396.8615223386582
417.94920313652113,336.2713355001783,351.30755361968,277.6589406736405
158.5217884292806,277.2483502786531,401.0853091866941,446.4778430662462
466.1774270141423,377.5599348413425,563.3807348263522,474.09402379197286
311.7285475882214,384.9598947822838,397.8896056617243,470.2317079652904
404.2004657662226,356.729018762813,479.1618473489362,534.5693124116906
269.2589021749644,322.91556486248953,423.7161145406828,410.32643031418564
164.63814431471883,351.46212765168156,519.7706403998792,275.65156002325807
282.0304473235086,302.787844600584,347.8813970268884,426.1974024919266
287.68452576952666,406.2278652989932,441.5861619672439,260.83534811935107
220.82048825000737,349.99158285534486,453.61179241111876,441.2479122914183
308.81427414109504,349.73145251392134,415.59606461127777,446.47470910927285
293.6741295273461,345.2159794468994,354.760479893637,466.91823548668543
221.11319021702195,390.18096298236753,487.54197238548034,334.3514377509723
321.9571304461822,425.9019332970301,338.3893673803105,392.86987858920764
305.38721897380793,392.11827679430365,486.6733919431759,281.4421718460586
331.051875586408,446.65495282480924,465.70129692769467,399.9214835356201
343.1279038958032,297.04255924940094,405.8595153277783,368.421159383588
316.54829366832195,410.8063307339607,437.6146432150919,363.0936256342248
358.70396913185874,382.37943837878197,384.5483657486021,355.32042010089936
284.57197982161614,374.1964355053018,456.5414759909237,292.1238755732114
318.67915871904245,406.1823568226948,460.06522629650897,402.32864986056376
398.50614085214823,392.404898997465,393.5930634846836,372.9809985361389
333.07376787637463,423.6876614303003,447.6567519399333,394.11313285156683
301.77866403087114,369.37253856230103,459.08521727451733,612.0273020787092
302.67259886407163,392.6852649187635,531.2166905816596,527.3124871546779
253.7552251155715,380.8839314737443,606.5553757195281,475.6243276507344
329.30645886213716,364.03822564379607,543.7438002127501,439.2853580017755
322.9824485097772,350.7758985081593,392.2988149068607,440.21342612635465
304.77475655690466,369.57135392549793,425.2803327164207,512.3598909582483
314.3666655336524,457.0809533772954,473.1946380660458,453.34107144259764
433.89096252177745,424.77582055138527,557.1447052625949,374.99161112993426
372.83414411890277,377.46971981378124,458.2700799627202,311.0312989114789
292.7100332618946,327.86123195284955,470.42840181455335,485.3402276181201
345.13388922721373,350.26557775720283,442.2253689659575,487.8013907845075
398.5711903751515,391.88757492258804,457.78884793069994,460.6686832068077
401.5782848096226,359.9811072327375,489.81441803153166,402.7588997698219
295.7469521061947,439.5959286711907,406.7980505360774,406.5798195035127
374.837945934186,371.5595021721478,490.6808938100055,511.91537991740216
356.4584800071605,363.7735162496703,476.85602651149776,481.95280290786707
161.4466574077157,358.74543968730706,550.3150622435475,557.0313152467552
311.790362117389,372.5768833090409,452.93812611831316,369.562840031502
316.00951869894357,339.1083741272856,620.7271875919498,515.7271486922584
238.542721098247,363.1636056158809,475.7018761094126,458.0450734400843
210.14020150845812,316.46725234070794,421.8963237118811,420.2851574196304
266.7841759492461,397.4606607196328,452.95312340005114,451.36727186732617
152.3120224588581,360.26331149593767,447.59964699146275,375.3985353943822
268.9977327490884,455.7415264139636,543.1438155588795,307.3790069510298
260.0751585084867,361.5499313072755,528.5485336624992,328.63392890793386
340.85121413258753,384.6676117719362,438.51687402262036,264.80861455041713
173.39644835277824,388.58184884281366,504.65228327228186,463.91504233559704
275.9491576746086,364.58361030687394,367.11225828451074,352.0002500752059
298.4276555992729,373.261354232045,335.712371540746,363.057743016922
305.81209601183025,405.4159244063668,438.0207739681279,424.9431627106935
285.38066615272953,368.47438761549085,354.19974697151815,250.2915005665044
196.3727481986354,301.66828532274417,421.0398523194284,346.22480274354706
113.78525625096961,427.830829973466,324.42833500579206,256.68477965219597
210.24768769376226,392.94010312389145,354.72310774431196,-37.28490186650467
161.45517812263745,371.68815227990484,401.5090333159592,209.58201915364512
331.65683202658806,300.55504989593794,347.8747610280042,227.9543552892012
235.48806882108687,470.16825573980657,275.82510156602314,263.956397475605
234.3859656248403,407.5435696726222,448.9376827974771,238.75519347689163
365.77117504843415,331.0464463513525,392.6646376934826,242.83455018355357
194.5905871440247,388.6667875717079,262.8806502956398,212.29693739768095
384.34696203702117,322.7424037957991,445.03623582137163,370.1212655817435
319.40441796141107,342.5738755134211,328.23237677797204,264.1470874749973
288.7899781723132,392.459086503201,365.5608166164257,213.60288512388522
255.7787825628684,417.7007049505176,433.49126086823725,433.7049254705439
255.13771755000414,380.26903474996976,441.5029657459066,324.83251837197054
383.0022153175411,338.2982453930516,345.4961663994168,423.8863511399405
247.4022144158276,307.81728413719804,437.49530155477123,293.1675870019128
273.9029564872603,329.65193783651296,381.2328957779252,254.67445220869274
199.23038461158632,413.5830689508604,389.34066686091705,322.8477168921075
217.440448445831,383.6251621758217,414.05813654601354,320.6911290453262
447.97838126560293,283.2481823135885,371.918280010524,272.99448744490485
354.7064387638575,348.0509518922516,520.2518788131254,474.89123166379386
248.47715586593324,350.55058549820967,419.49763361833055,221.59279837945024
282.47046454036644,417.1961793821945,489.4786133722536,447.3121475985685
295.3055575364378,342.56717405094344,489.12224704972976,292.6228076373609
180.3264108760795,391.02285604228246,377.5197321012147,205.61759318979165
337.18981896616134,274.1211074162227,419.5374415031735,239.9774038054151
194.95965939155548,233.28755746690805,548.2692897994554,291.3471862866988
271.12724728813487,334.9835351585787,339.00600659753934,264.12176364094626
239.15623812578144,358.64327982282407,491.9873300812338,269.95323374210847
238.54776649778137,355.87333722358017,471.2501030997406,248.11683667350798
248.83059923967159,368.7414277610559,392.7035337667975,259.84945883521596
208.78001252227847,337.07454453662945,375.47153386045557,145.32808745767966
364.4525327995435,363.8038109549073,484.3158875324297,395.1540410511931
312.89311415184443,302.38871284609627,462.5278536917266,227.69818232161953
199.2599449878469,369.44460702579835,475.0186854416799,286.1021339165284
